poll_utc,feed_utc,pass_id,node,target_utc,dt_sec,station,dish,activity,azimuth_deg,elevation_deg,wind_kmh,up_active_bands,up_x_power_kw,up_spacecraft,down_active_bands
2026-08-04T09:37:05Z,2026-08-04T09:36:59+00:00,037D,D,2026-08-04T09:22:49Z,856,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-04T09:37:05Z,2026-08-04T09:36:59+00:00,037D,D,2026-08-04T09:22:49Z,856,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-04T09:37:05Z,2026-08-04T09:36:59+00:00,037D,D,2026-08-04T09:22:49Z,856,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-04T09:37:05Z,2026-08-04T09:36:59+00:00,037D,D,2026-08-04T09:22:49Z,856,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",307,66,6,X,18,EURC,X
2026-08-04T09:37:05Z,2026-08-04T09:36:59+00:00,037D,D,2026-08-04T09:22:49Z,856,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,X
2026-08-04T09:37:05Z,2026-08-04T09:36:59+00:00,037D,D,2026-08-04T09:22:49Z,856,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",17,41,5,,,,X
2026-08-04T09:37:05Z,2026-08-04T09:36:59+00:00,037D,D,2026-08-04T09:22:49Z,856,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",0,90,,,,,X
2026-08-04T20:28:32Z,2026-08-04T20:28:31+00:00,133A,A,2026-08-04T20:26:00Z,153,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-04T20:28:32Z,2026-08-04T20:28:31+00:00,133A,A,2026-08-04T20:26:00Z,153,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",258,48,18,,,,Ka
2026-08-04T20:28:32Z,2026-08-04T20:28:31+00:00,133A,A,2026-08-04T20:26:00Z,153,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",219,69,18,X,18,JNO,X
2026-08-04T20:28:32Z,2026-08-04T20:28:31+00:00,133A,A,2026-08-04T20:26:00Z,153,Goldstone,DSS26,Science Space Geodesy Program,10,28,18,,,,
2026-08-04T20:28:32Z,2026-08-04T20:28:31+00:00,133A,A,2026-08-04T20:26:00Z,153,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",274,39,18,X,18,MSL,
2026-08-04T20:28:32Z,2026-08-04T20:28:31+00:00,133A,A,2026-08-04T20:26:00Z,153,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-04T20:28:32Z,2026-08-04T20:28:31+00:00,133A,A,2026-08-04T20:26:00Z,153,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-04T20:28:32Z,2026-08-04T20:28:31+00:00,133A,A,2026-08-04T20:26:00Z,153,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-04T20:28:32Z,2026-08-04T20:28:31+00:00,133A,A,2026-08-04T20:26:00Z,153,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-04T20:28:32Z,2026-08-04T20:28:31+00:00,133A,A,2026-08-04T20:26:00Z,153,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-04T20:28:32Z,2026-08-04T20:28:31+00:00,133A,A,2026-08-04T20:26:00Z,153,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-04T20:28:32Z,2026-08-04T20:28:31+00:00,133A,A,2026-08-04T20:26:00Z,153,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",212,23,0,,,,X
2026-08-04T20:28:32Z,2026-08-04T20:28:31+00:00,133A,A,2026-08-04T20:26:00Z,153,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",328,33,0,,,,
2026-08-04T20:28:32Z,2026-08-04T20:28:31+00:00,133A,A,2026-08-04T20:26:00Z,153,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",35,22,0,,,,X
2026-08-04T20:28:32Z,2026-08-04T20:28:31+00:00,133A,A,2026-08-04T20:26:00Z,153,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",35,22,0,,,,X
2026-08-04T20:29:33Z,2026-08-04T20:29:31+00:00,133A,A,2026-08-04T20:26:00Z,213,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-04T20:29:33Z,2026-08-04T20:29:31+00:00,133A,A,2026-08-04T20:26:00Z,213,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",258,48,22,,,,Ka
2026-08-04T20:29:33Z,2026-08-04T20:29:31+00:00,133A,A,2026-08-04T20:26:00Z,213,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",219,69,24,X,18,JNO,X
2026-08-04T20:29:33Z,2026-08-04T20:29:31+00:00,133A,A,2026-08-04T20:26:00Z,213,Goldstone,DSS26,Science Space Geodesy Program,10,28,24,,,,
2026-08-04T20:29:33Z,2026-08-04T20:29:31+00:00,133A,A,2026-08-04T20:26:00Z,213,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",274,38,24,X,18,MSL,
2026-08-04T20:29:33Z,2026-08-04T20:29:31+00:00,133A,A,2026-08-04T20:26:00Z,213,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-04T20:29:33Z,2026-08-04T20:29:31+00:00,133A,A,2026-08-04T20:26:00Z,213,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-04T20:29:33Z,2026-08-04T20:29:31+00:00,133A,A,2026-08-04T20:26:00Z,213,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-04T20:29:33Z,2026-08-04T20:29:31+00:00,133A,A,2026-08-04T20:26:00Z,213,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-04T20:29:33Z,2026-08-04T20:29:31+00:00,133A,A,2026-08-04T20:26:00Z,213,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-04T20:29:33Z,2026-08-04T20:29:31+00:00,133A,A,2026-08-04T20:26:00Z,213,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-04T20:29:33Z,2026-08-04T20:29:31+00:00,133A,A,2026-08-04T20:26:00Z,213,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",212,23,0,,,,X
2026-08-04T20:29:33Z,2026-08-04T20:29:31+00:00,133A,A,2026-08-04T20:26:00Z,213,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",328,33,0,,,,
2026-08-04T20:29:33Z,2026-08-04T20:29:31+00:00,133A,A,2026-08-04T20:26:00Z,213,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",35,22,0,,,,X
2026-08-04T20:29:33Z,2026-08-04T20:29:31+00:00,133A,A,2026-08-04T20:26:00Z,213,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",35,22,0,,,,
2026-08-04T20:30:33Z,2026-08-04T20:30:31+00:00,133A,A,2026-08-04T20:26:00Z,273,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-04T20:30:33Z,2026-08-04T20:30:31+00:00,133A,A,2026-08-04T20:26:00Z,273,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",258,47,22,,,,Ka
2026-08-04T20:30:33Z,2026-08-04T20:30:31+00:00,133A,A,2026-08-04T20:26:00Z,273,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",220,69,22,X,18,JNO,X
2026-08-04T20:30:33Z,2026-08-04T20:30:31+00:00,133A,A,2026-08-04T20:26:00Z,273,Goldstone,DSS26,Science Space Geodesy Program,315,47,22,,,,
2026-08-04T20:30:33Z,2026-08-04T20:30:31+00:00,133A,A,2026-08-04T20:26:00Z,273,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",274,38,22,X,18,MSL,
2026-08-04T20:30:33Z,2026-08-04T20:30:31+00:00,133A,A,2026-08-04T20:26:00Z,273,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-04T20:30:33Z,2026-08-04T20:30:31+00:00,133A,A,2026-08-04T20:26:00Z,273,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-04T20:30:33Z,2026-08-04T20:30:31+00:00,133A,A,2026-08-04T20:26:00Z,273,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-04T20:30:33Z,2026-08-04T20:30:31+00:00,133A,A,2026-08-04T20:26:00Z,273,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-04T20:30:33Z,2026-08-04T20:30:31+00:00,133A,A,2026-08-04T20:26:00Z,273,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-04T20:30:33Z,2026-08-04T20:30:31+00:00,133A,A,2026-08-04T20:26:00Z,273,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-04T20:30:33Z,2026-08-04T20:30:31+00:00,133A,A,2026-08-04T20:26:00Z,273,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",211,23,0,,,,X
2026-08-04T20:30:33Z,2026-08-04T20:30:31+00:00,133A,A,2026-08-04T20:26:00Z,273,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",328,33,0,,,,
2026-08-04T20:30:33Z,2026-08-04T20:30:31+00:00,133A,A,2026-08-04T20:26:00Z,273,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",35,22,0,,,,X
2026-08-04T20:30:33Z,2026-08-04T20:30:31+00:00,133A,A,2026-08-04T20:26:00Z,273,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",35,22,0,,,,
2026-08-04T20:31:34Z,2026-08-04T20:31:31+00:00,133A,A,2026-08-04T20:26:00Z,334,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-04T20:31:34Z,2026-08-04T20:31:31+00:00,133A,A,2026-08-04T20:26:00Z,334,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",258,47,17,,,,Ka
2026-08-04T20:31:34Z,2026-08-04T20:31:31+00:00,133A,A,2026-08-04T20:26:00Z,334,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",221,69,17,X,18,JNO,X
2026-08-04T20:31:34Z,2026-08-04T20:31:31+00:00,133A,A,2026-08-04T20:26:00Z,334,Goldstone,DSS26,Science Space Geodesy Program,293,47,17,,,,
2026-08-04T20:31:34Z,2026-08-04T20:31:31+00:00,133A,A,2026-08-04T20:26:00Z,334,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",274,38,17,X,18,MSL,
2026-08-04T20:31:34Z,2026-08-04T20:31:31+00:00,133A,A,2026-08-04T20:26:00Z,334,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-04T20:31:34Z,2026-08-04T20:31:31+00:00,133A,A,2026-08-04T20:26:00Z,334,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-04T20:31:34Z,2026-08-04T20:31:31+00:00,133A,A,2026-08-04T20:26:00Z,334,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-04T20:31:34Z,2026-08-04T20:31:31+00:00,133A,A,2026-08-04T20:26:00Z,334,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-04T20:31:34Z,2026-08-04T20:31:31+00:00,133A,A,2026-08-04T20:26:00Z,334,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-04T20:31:34Z,2026-08-04T20:31:31+00:00,133A,A,2026-08-04T20:26:00Z,334,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-04T20:31:34Z,2026-08-04T20:31:31+00:00,133A,A,2026-08-04T20:26:00Z,334,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",211,23,0,,,,X
2026-08-04T20:31:34Z,2026-08-04T20:31:31+00:00,133A,A,2026-08-04T20:26:00Z,334,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",328,33,0,,,,
2026-08-04T20:31:34Z,2026-08-04T20:31:31+00:00,133A,A,2026-08-04T20:26:00Z,334,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",35,23,0,,,,X
2026-08-04T20:31:34Z,2026-08-04T20:31:31+00:00,133A,A,2026-08-04T20:26:00Z,334,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",35,22,0,,,,
2026-08-04T20:32:34Z,2026-08-04T20:32:31+00:00,133A,A,2026-08-04T20:26:00Z,394,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-04T20:32:34Z,2026-08-04T20:32:31+00:00,133A,A,2026-08-04T20:26:00Z,394,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",258,47,14,,,,Ka
2026-08-04T20:32:34Z,2026-08-04T20:32:31+00:00,133A,A,2026-08-04T20:26:00Z,394,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",221,69,14,X,18,JNO,X
2026-08-04T20:32:34Z,2026-08-04T20:32:31+00:00,133A,A,2026-08-04T20:26:00Z,394,Goldstone,DSS26,Science Space Geodesy Program,293,47,14,,,,
2026-08-04T20:32:34Z,2026-08-04T20:32:31+00:00,133A,A,2026-08-04T20:26:00Z,394,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",274,38,14,X,18,MSL,
2026-08-04T20:32:34Z,2026-08-04T20:32:31+00:00,133A,A,2026-08-04T20:26:00Z,394,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-04T20:32:34Z,2026-08-04T20:32:31+00:00,133A,A,2026-08-04T20:26:00Z,394,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-04T20:32:34Z,2026-08-04T20:32:31+00:00,133A,A,2026-08-04T20:26:00Z,394,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-04T20:32:34Z,2026-08-04T20:32:31+00:00,133A,A,2026-08-04T20:26:00Z,394,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-04T20:32:34Z,2026-08-04T20:32:31+00:00,133A,A,2026-08-04T20:26:00Z,394,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-04T20:32:34Z,2026-08-04T20:32:31+00:00,133A,A,2026-08-04T20:26:00Z,394,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-04T20:32:34Z,2026-08-04T20:32:31+00:00,133A,A,2026-08-04T20:26:00Z,394,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",211,23,0,,,,X
2026-08-04T20:32:34Z,2026-08-04T20:32:31+00:00,133A,A,2026-08-04T20:26:00Z,394,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",327,33,0,,,,
2026-08-04T20:32:34Z,2026-08-04T20:32:31+00:00,133A,A,2026-08-04T20:26:00Z,394,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",34,23,0,,,,X
2026-08-04T20:32:34Z,2026-08-04T20:32:31+00:00,133A,A,2026-08-04T20:26:00Z,394,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",34,23,0,,,,
2026-08-04T20:33:34Z,2026-08-04T20:33:31+00:00,133A,A,2026-08-04T20:26:00Z,455,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-04T20:33:34Z,2026-08-04T20:33:31+00:00,133A,A,2026-08-04T20:26:00Z,455,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",259,47,23,,,,Ka
2026-08-04T20:33:34Z,2026-08-04T20:33:31+00:00,133A,A,2026-08-04T20:26:00Z,455,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",222,69,23,X,18,JNO,X
2026-08-04T20:33:34Z,2026-08-04T20:33:31+00:00,133A,A,2026-08-04T20:26:00Z,455,Goldstone,DSS26,Science Space Geodesy Program,293,47,23,,,,
2026-08-04T20:33:34Z,2026-08-04T20:33:31+00:00,133A,A,2026-08-04T20:26:00Z,455,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",274,38,23,X,18,MSL,
2026-08-04T20:33:34Z,2026-08-04T20:33:31+00:00,133A,A,2026-08-04T20:26:00Z,455,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
2026-08-04T20:33:34Z,2026-08-04T20:33:31+00:00,133A,A,2026-08-04T20:26:00Z,455,Madrid,DSS65,Engineering Upgrades,0,90,,,,,
2026-08-04T20:33:34Z,2026-08-04T20:33:31+00:00,133A,A,2026-08-04T20:26:00Z,455,Madrid,DSS63,Engineering Upgrades,0,90,,,,,
2026-08-04T20:33:34Z,2026-08-04T20:33:31+00:00,133A,A,2026-08-04T20:26:00Z,455,Madrid,DSS56,Engineering Upgrades,0,90,,,,,
2026-08-04T20:33:34Z,2026-08-04T20:33:31+00:00,133A,A,2026-08-04T20:26:00Z,455,Madrid,DSS54,Engineering Upgrades,0,90,,,,,
2026-08-04T20:33:34Z,2026-08-04T20:33:31+00:00,133A,A,2026-08-04T20:26:00Z,455,Madrid,DSS53,Engineering Upgrades,0,90,,,,,
2026-08-04T20:33:34Z,2026-08-04T20:33:31+00:00,133A,A,2026-08-04T20:26:00Z,455,Canberra,DSS43,"Spacecraft Telemetry, Tracking, and Command",211,22,0,,,,X
2026-08-04T20:33:34Z,2026-08-04T20:33:31+00:00,133A,A,2026-08-04T20:26:00Z,455,Canberra,DSS34,"Spacecraft Telemetry, Tracking, and Command",327,33,0,,,,
2026-08-04T20:33:34Z,2026-08-04T20:33:31+00:00,133A,A,2026-08-04T20:26:00Z,455,Canberra,DSS35,"Spacecraft Telemetry, Tracking, and Command",34,23,0,,,,X
2026-08-04T20:33:34Z,2026-08-04T20:33:31+00:00,133A,A,2026-08-04T20:26:00Z,455,Canberra,DSS36,"Spacecraft Telemetry, Tracking, and Command",34,23,0,,,,
2026-08-04T20:34:35Z,2026-08-04T20:34:31+00:00,133A,A,2026-08-04T20:26:00Z,515,Goldstone,DSS14,Engineering Upgrades,0,90,,,,,
2026-08-04T20:34:35Z,2026-08-04T20:34:31+00:00,133A,A,2026-08-04T20:26:00Z,515,Goldstone,DSS23,"Spacecraft Telemetry, Tracking, and Command",259,47,21,,,,Ka
2026-08-04T20:34:35Z,2026-08-04T20:34:31+00:00,133A,A,2026-08-04T20:26:00Z,515,Goldstone,DSS24,"Spacecraft Telemetry, Tracking, and Command",222,69,21,X,18,JNO,X
2026-08-04T20:34:35Z,2026-08-04T20:34:31+00:00,133A,A,2026-08-04T20:26:00Z,515,Goldstone,DSS26,Science Space Geodesy Program,293,46,21,,,,
2026-08-04T20:34:35Z,2026-08-04T20:34:31+00:00,133A,A,2026-08-04T20:26:00Z,515,Goldstone,DSS25,"Spacecraft Telemetry, Tracking, and Command",274,37,21,X,18,MSL,
2026-08-04T20:34:35Z,2026-08-04T20:34:31+00:00,133A,A,2026-08-04T20:26:00Z,515,Madrid,DSS55,Engineering Upgrades,0,90,,,,,
